order_id,order_date,customer_id,product,category,region,city,quantity,revenue,discount
ORD10828,2024-01-21,CUS0553,Yoga Mat,Accessories,North,Delhi,4,16980.0,0.0
ORD10829,2024-01-04,CUS0332,Smartwatch,Electronics,South,Bengaluru,4,24752.0,0.0
ORD10830,2024-01-20,GST1083,Silk Saree,Apparel,South,Vijayawada,7,46893.0,0.0
ORD10831,2024-01-03,GST1083,Smartwatch,Electronics,West,Mumbai,2,7694.2,0.15
ORD10832,2024-01-20,CUS0216,Office Chair,Home,South,Visakhapatnam,1,738.0,0.0
ORD10833,2024-01-24,CUS0224,Cotton Kurta,Apparel,South,Vijayawada,4,25306.2,0.15
ORD10834,2024-01-01,CUS0341,Cotton Kurta,Apparel,West,Mumbai,3,11836.05,0.05
ORD10835,2024-01-23,CUS0026,Coffee Beans,Grocery,West,Mumbai,2,11660.0,0.0
ORD10836,2024-01-04,CUS0549,Cotton Kurta,Apparel,South,Chennai,1,6607.05,0.15
ORD10837,2024-01-09,CUS0492,Smartwatch,Electronics,North,Delhi,7,21978.25,0.05
ORD10838,2024-01-22,CUS0245,Leather Wallet,Accessories,West,Mumbai,5,27095.0,0.0
ORD10839,2024-01-12,CUS0299,Wireless Earbuds,Electronics,South,Visakhapatnam,5,2550.0,0.0
ORD10840,2024-01-31,CUS0263,Desk Lamp,Home,South,Visakhapatnam,1,7563.0,0.0
ORD10841,2024-01-30,CUS0522,Silk Saree,Apparel,South,Vijayawada,3,2496.0,0.0
ORD10842,2024-01-31,CUS0608,Leather Wallet,Accessories,South,Chennai,5,23800.0,0.0
ORD10843,2024-01-04,CUS0087,Stainless Bottle,Home,South,Hyderabad,4,12224.6,0.05
ORD10844,2024-01-06,CUS0331,Notebook Set,Accessories,South,Chennai,5,3205.0,0.0
ORD10845,2024-01-06,CUS0012,Notebook Set,Accessories,East,Kolkata,5,20580.0,0.0
ORD10846,2024-01-19,CUS0362,Smartwatch,Electronics,East,Kolkata,3,23925.0,0.0
ORD10847,2024-01-14,CUS0199,Cotton Kurta,Apparel,South,Bengaluru,6,10254.0,0.0
ORD10848,2024-01-24,CUS0269,Smartwatch,Electronics,West,Mumbai,2,4371.2,0.2
ORD10849,2024-01-09,CUS0366,Silk Saree,Apparel,South,Chennai,1,1893.0,0.0
ORD10850,2024-01-07,CUS0259,Office Chair,Home,South,Vijayawada,7,9576.0,0.0
ORD10851,2024-01-21,CUS0316,Silk Saree,Apparel,West,Mumbai,1,2114.7,0.05
ORD10852,2024-01-20,CUS0612,Coffee Beans,Grocery,South,Chennai,2,8517.0,0.15
ORD10853,2024-01-22,CUS0649,Stainless Bottle,Home,East,Kolkata,1,6039.9,0.1
ORD10854,2024-01-10,CUS0005,Wireless Earbuds,Electronics,South,Bengaluru,2,10756.8,0.1
ORD10855,2024-01-17,CUS0303,Coffee Beans,Grocery,South,Hyderabad,3,16919.25,0.15
ORD10856,2024-01-29,CUS0678,Leather Wallet,Accessories,South,Hyderabad,1,5872.9,0.05
ORD10857,2024-01-19,CUS0425,Desk Lamp,Home,South,Bengaluru,4,11104.0,0.2
ORD10858,2024-01-29,CUS0165,Silk Saree,Apparel,South,Bengaluru,7,53802.0,0.0
ORD10859,2024-01-14,CUS0475,Smartwatch,Electronics,West,Mumbai,1,1578.6,0.1
ORD10860,2024-01-02,CUS0116,Stainless Bottle,Home,West,Mumbai,7,36015.35,0.15
ORD10861,2024-01-24,CUS0018,Leather Wallet,Accessories,South,Vijayawada,3,3195.15,0.15
ORD10862,2024-01-15,CUS0506,Wireless Earbuds,Electronics,South,Chennai,5,31297.75,0.05
ORD10863,2024-01-02,CUS0413,Yoga Mat,Accessories,South,Visakhapatnam,4,3816.0,0.1
ORD10864,2024-01-05,CUS0606,Wireless Earbuds,Electronics,South,Chennai,3,6333.0,0.0
ORD10865,2024-01-10,CUS0276,Denim Jacket,Apparel,South,Chennai,1,3361.1,0.05
ORD10866,2024-01-06,CUS0684,Desk Lamp,Home,East,Kolkata,5,30045.0,0.0
ORD10867,2024-01-22,CUS0338,Silk Saree,Apparel,South,Visakhapatnam,7,4794.65,0.05
ORD10868,2024-01-19,CUS0591,Smartwatch,Electronics,North,Delhi,4,9298.6,0.05
ORD10869,2024-01-11,CUS0081,Smartwatch,Electronics,East,Kolkata,5,15345.0,0.0
ORD10870,2024-01-03,CUS0078,Wireless Earbuds,Electronics,South,Visakhapatnam,5,31535.0,0.0
ORD10871,2024-01-03,CUS0627,Leather Wallet,Accessories,South,Bengaluru,3,24558.0,0.0
ORD10872,2024-01-30,CUS0668,Wireless Earbuds,Electronics,North,Delhi,1,5087.25,0.05
ORD10873,2024-01-11,CUS0754,Yoga Mat,Accessories,East,Kolkata,4,17046.8,0.05
ORD10874,2024-01-04,CUS0260,Yoga Mat,Accessories,West,Mumbai,7,19467.0,0.1
ORD10875,2024-01-23,CUS0018,Stainless Bottle,Home,South,Vijayawada,3,21162.0,0.0
ORD10876,2024-01-27,CUS0784,Wireless Earbuds,Electronics,South,Vijayawada,7,7711.2,0.1
ORD10877,2024-01-04,CUS0482,Leather Wallet,Accessories,North,Delhi,6,7997.1,0.05
ORD10878,2024-01-30,CUS0198,Denim Jacket,Apparel,South,Vijayawada,2,3978.0,0.0
ORD10879,2024-01-23,GST1087,Wireless Earbuds,Electronics,North,Delhi,5,12670.0,0.0
ORD10880,2024-01-08,CUS0724,Notebook Set,Accessories,South,Vijayawada,6,23438.4,0.05
ORD10881,2024-01-25,CUS0228,Smartwatch,Electronics,West,Mumbai,4,32256.0,0.0
ORD10882,2024-01-14,CUS0616,Yoga Mat,Accessories,West,Mumbai,5,28250.0,0.0
ORD10883,2024-01-20,CUS0631,Cotton Kurta,Apparel,West,Pune,7,24325.0,0.0
ORD10884,2024-01-04,CUS0402,Stainless Bottle,Home,West,Pune,5,10365.0,0.0
ORD10885,2024-01-08,CUS0506,Notebook Set,Accessories,South,Chennai,6,33804.0,0.0
ORD10886,2024-01-24,CUS0216,Yoga Mat,Accessories,South,Visakhapatnam,6,14478.0,0.0
ORD10887,2024-01-25,CUS0744,Office Chair,Home,South,Visakhapatnam,6,44847.0,0.1
ORD10888,2024-01-01,CUS0787,Notebook Set,Accessories,South,Hyderabad,6,24185.1,0.05
ORD10889,2024-01-07,CUS0785,Wireless Earbuds,Electronics,South,Chennai,2,9676.0,0.0
ORD10890,2024-01-19,CUS0590,Smartwatch,Electronics,North,Delhi,1,7327.35,0.05
ORD10891,2024-01-29,CUS0034,Cotton Kurta,Apparel,South,Chennai,2,5392.2,0.05
ORD10892,2024-01-21,CUS0294,Yoga Mat,Accessories,South,Visakhapatnam,2,8390.0,0.0
ORD10893,2024-01-22,CUS0356,Yoga Mat,Accessories,East,Kolkata,5,23425.0,0.0
ORD10894,2024-01-13,GST1089,Leather Wallet,Accessories,West,Mumbai,4,10236.0,0.0
ORD10895,2024-01-02,CUS0438,Yoga Mat,Accessories,East,Kolkata,4,3021.0,0.05
ORD10896,2024-01-24,CUS0429,Silk Saree,Apparel,South,Hyderabad,1,2528.9,0.05
ORD10897,2024-01-25,CUS0118,Stainless Bottle,Home,South,Vijayawada,5,6325.0,0.0
ORD10898,2024-01-14,CUS0635,Leather Wallet,Accessories,South,Vijayawada,3,16689.6,0.05
ORD10899,2024-01-16,CUS0270,Denim Jacket,Apparel,West,Mumbai,6,1958.4,0.2
ORD10900,2024-01-08,CUS0074,Desk Lamp,Home,South,Vijayawada,1,2929.0,0.0
ORD10901,2024-01-15,CUS0791,Notebook Set,Accessories,South,Hyderabad,3,21534.6,0.05
ORD10902,2024-01-08,CUS0153,Smartwatch,Electronics,East,Kolkata,1,4734.8,0.05
ORD10903,2024-01-14,CUS0013,Leather Wallet,Accessories,West,Pune,2,10476.0,0.1
ORD10904,2024-01-05,CUS0063,Office Chair,Home,South,Bengaluru,7,36527.4,0.1
ORD10905,2024-01-19,GST1090,Stainless Bottle,Home,North,Delhi,4,10011.6,0.1
ORD10906,2024-01-08,CUS0083,Stainless Bottle,Home,South,Vijayawada,4,22012.0,0.0
ORD10907,2024-01-23,CUS0675,Stainless Bottle,Home,West,Mumbai,2,4304.0,0.0
ORD10908,2024-01-17,CUS0410,Leather Wallet,Accessories,South,Hyderabad,2,9952.2,0.1
ORD10909,2024-01-28,CUS0260,Notebook Set,Accessories,West,Mumbai,5,29585.0,0.0
ORD10910,2024-01-07,CUS0003,Wireless Earbuds,Electronics,West,Mumbai,7,41944.0,0.2
ORD10911,2024-01-09,CUS0384,Coffee Beans,Grocery,South,Visakhapatnam,6,47064.0,0.0
ORD10912,2024-01-08,CUS0122,Stainless Bottle,Home,West,Pune,6,3106.5,0.05
ORD10913,2024-01-20,CUS0783,Stainless Bottle,Home,South,Vijayawada,4,10590.6,0.05
ORD10914,2024-01-04,CUS0233,Wireless Earbuds,Electronics,South,Hyderabad,1,4808.0,0.0
ORD10915,2024-01-22,CUS0380,Desk Lamp,Home,South,Visakhapatnam,6,16038.0,0.1
ORD10916,2024-01-26,CUS0015,Stainless Bottle,Home,West,Pune,6,32346.0,0.0
ORD10917,2024-01-21,CUS0105,Smartwatch,Electronics,North,Delhi,4,27785.6,0.05
ORD10918,2024-01-05,CUS0166,Wireless Earbuds,Electronics,North,Delhi,1,2329.4,0.05
ORD10919,2024-01-16,CUS0042,Leather Wallet,Accessories,West,Pune,5,32431.75,0.15
ORD10920,2024-01-17,CUS0581,Smartwatch,Electronics,South,Hyderabad,7,50127.7,0.05
ORD10921,2024-01-13,CUS0757,Stainless Bottle,Home,West,Pune,2,12478.4,0.2
ORD10922,2024-01-15,CUS0789,Cotton Kurta,Apparel,South,Chennai,2,1613.3,0.15
ORD10923,2024-01-24,CUS0213,Cotton Kurta,Apparel,North,Delhi,6,16434.0,0.0
ORD10924,2024-01-26,CUS0631,Notebook Set,Accessories,West,Pune,3,3470.55,0.15
ORD10925,2024-01-10,CUS0404,Silk Saree,Apparel,East,Kolkata,6,6384.0,0.2
ORD10926,2024-01-11,CUS0037,Leather Wallet,Accessories,North,Delhi,5,3915.0,0.0
ORD10927,2024-01-07,CUS0073,Notebook Set,Accessories,South,Chennai,2,7476.5,0.05
ORD10928,2024-01-13,CUS0439,Desk Lamp,Home,South,Hyderabad,1,1060.0,0.0
ORD10929,2024-01-17,CUS0339,Notebook Set,Accessories,South,Vijayawada,4,10488.0,0.05
ORD10930,2024-01-23,CUS0007,Desk Lamp,Home,South,Hyderabad,3,25044.0,0.0
ORD10931,2024-01-09,CUS0745,Coffee Beans,Grocery,North,Delhi,6,40786.2,0.1
ORD10932,2024-01-07,CUS0585,Denim Jacket,Apparel,South,Bengaluru,3,23961.0,0.0
ORD10933,2024-01-02,CUS0402,Desk Lamp,Home,West,Pune,2,1231.2,0.05
ORD10934,2024-01-03,CUS0790,Smartwatch,Electronics,South,Hyderabad,7,40152.0,0.0
ORD10935,2024-01-02,GST1093,Leather Wallet,Accessories,East,Kolkata,6,31441.2,0.05
ORD10936,2024-01-07,CUS0780,Cotton Kurta,Apparel,North,Delhi,5,6802.0,0.05
ORD10937,2024-01-22,CUS0208,Leather Wallet,Accessories,East,Kolkata,7,51437.75,0.05
ORD10938,2024-01-25,CUS0705,Cotton Kurta,Apparel,South,Vijayawada,6,21870.0,0.0
ORD10939,2024-01-31,CUS0404,Wireless Earbuds,Electronics,East,Kolkata,7,58163.0,0.0
ORD10940,2024-01-17,CUS0581,Stainless Bottle,Home,South,Hyderabad,6,7668.0,0.0
ORD10941,2024-01-15,GST1094,Silk Saree,Apparel,North,Delhi,3,14402.4,0.15
ORD10942,2024-01-28,CUS0131,Desk Lamp,Home,West,Mumbai,1,1415.0,0.0
ORD10943,2024-01-05,CUS0359,Coffee Beans,Grocery,South,Hyderabad,5,38432.25,0.05
ORD10944,2024-01-20,GST1094,Leather Wallet,Accessories,West,Mumbai,6,31806.0,0.0
ORD10945,2024-01-26,CUS0224,Cotton Kurta,Apparel,South,Vijayawada,7,6085.8,0.1
ORD10946,2024-01-16,CUS0331,Stainless Bottle,Home,South,Chennai,5,10500.0,0.0
ORD10947,2024-01-09,CUS0685,Stainless Bottle,Home,South,Vijayawada,4,12456.4,0.05
ORD10948,2024-01-20,CUS0691,Cotton Kurta,Apparel,East,Kolkata,5,2270.0,0.0
ORD10949,2024-01-31,CUS0312,Stainless Bottle,Home,West,Pune,1,421.0,0.0
ORD10950,2024-01-08,CUS0264,Office Chair,Home,East,Kolkata,1,7892.0,0.0
ORD10951,2024-01-18,CUS0425,Yoga Mat,Accessories,South,Bengaluru,1,8346.0,0.0
ORD10952,2024-01-02,CUS0730,Wireless Earbuds,Electronics,West,Mumbai,7,31388.0,0.05
ORD10953,2024-01-08,CUS0782,Wireless Earbuds,Electronics,West,Mumbai,6,36993.6,0.2
ORD10954,2024-01-24,CUS0182,Yoga Mat,Accessories,South,Vijayawada,2,10811.0,0.05
ORD10955,2024-01-16,CUS0150,Yoga Mat,Accessories,South,Hyderabad,3,1473.9,0.15
ORD10956,2024-01-07,CUS0566,Silk Saree,Apparel,South,Visakhapatnam,4,23457.4,0.05
ORD10957,2024-01-11,CUS0242,Denim Jacket,Apparel,West,Mumbai,2,994.0,0.0
ORD10958,2024-01-04,CUS0160,Stainless Bottle,Home,North,Delhi,3,21012.0,0.0
ORD10959,2024-01-25,GST1095,Leather Wallet,Accessories,South,Hyderabad,3,10020.0,0.0
ORD10960,2024-01-30,CUS0323,Denim Jacket,Apparel,West,Mumbai,5,7505.0,0.0
ORD10961,2024-01-04,CUS0314,Denim Jacket,Apparel,South,Visakhapatnam,6,12530.7,0.15
ORD10962,2024-01-08,CUS0451,Leather Wallet,Accessories,East,Kolkata,1,5623.05,0.05
ORD10963,2024-01-27,CUS0161,Yoga Mat,Accessories,East,Kolkata,4,27557.6,0.05
ORD10964,2024-01-28,CUS0572,Notebook Set,Accessories,South,Bengaluru,7,33256.65,0.05
ORD10965,2024-01-24,CUS0545,Leather Wallet,Accessories,North,Delhi,7,11599.0,0.0
ORD10966,2024-01-23,CUS0370,Coffee Beans,Grocery,West,Pune,6,43810.2,0.05
ORD10967,2024-01-27,CUS0146,Denim Jacket,Apparel,North,Delhi,6,40758.0,0.0
ORD10968,2024-01-12,CUS0406,Wireless Earbuds,Electronics,South,Chennai,1,3690.0,0.0
ORD10969,2024-01-28,CUS0540,Denim Jacket,Apparel,South,Hyderabad,7,34076.0,0.0
ORD10970,2024-01-28,CUS0299,Cotton Kurta,Apparel,South,Visakhapatnam,6,49236.0,0.0
ORD10971,2024-01-08,CUS0211,Leather Wallet,Accessories,South,Visakhapatnam,7,22776.25,0.05
ORD10972,2024-01-03,CUS0406,Stainless Bottle,Home,South,Chennai,7,3920.0,0.0
ORD10973,2024-01-17,CUS0285,Silk Saree,Apparel,South,Bengaluru,2,3074.0,0.0
ORD10974,2024-01-24,CUS0321,Denim Jacket,Apparel,South,Visakhapatnam,1,4455.7,0.15
ORD10975,2024-01-27,CUS0280,Denim Jacket,Apparel,South,Hyderabad,5,33924.0,0.2
ORD10976,2024-01-05,CUS0243,Smartwatch,Electronics,South,Hyderabad,4,24244.0,0.05
ORD10977,2024-01-12,CUS0574,Desk Lamp,Home,South,Hyderabad,1,5116.7,0.05
ORD10978,2024-01-24,CUS0369,Wireless Earbuds,Electronics,South,Hyderabad,2,5367.6,0.1
ORD10979,2024-01-02,GST1097,Coffee Beans,Grocery,South,Bengaluru,7,27510.0,0.0
ORD10980,2024-01-23,CUS0523,Denim Jacket,Apparel,South,Vijayawada,3,1986.0,0.0
ORD10981,2024-01-10,CUS0290,Office Chair,Home,South,Chennai,2,6748.0,0.0
ORD10982,2024-01-01,CUS0081,Desk Lamp,Home,East,Kolkata,5,27155.0,0.0
ORD10983,2024-01-08,CUS0683,Smartwatch,Electronics,East,Kolkata,5,30924.0,0.2
ORD10984,2024-01-23,CUS0045,Leather Wallet,Accessories,South,Hyderabad,3,21240.9,0.1
ORD10985,2024-01-27,CUS0458,Coffee Beans,Grocery,West,Mumbai,6,33801.6,0.2
ORD10986,2024-01-03,CUS0213,Cotton Kurta,Apparel,North,Delhi,5,2362.5,0.1
ORD10987,2024-01-15,CUS0172,Desk Lamp,Home,South,Hyderabad,2,13225.9,0.05
ORD10988,2024-01-07,CUS0034,Silk Saree,Apparel,South,Chennai,3,5753.7,0.1
ORD10989,2024-01-22,CUS0721,Desk Lamp,Home,South,Vijayawada,6,30620.4,0.05
ORD10990,2024-01-25,GST1099,Stainless Bottle,Home,South,Bengaluru,1,7659.85,0.05
ORD10991,2024-01-30,CUS0275,Smartwatch,Electronics,South,Bengaluru,1,7586.0,0.0
ORD10992,2024-01-12,CUS0593,Wireless Earbuds,Electronics,South,Visakhapatnam,5,27379.0,0.05
ORD10993,2024-01-10,CUS0032,Wireless Earbuds,Electronics,South,Visakhapatnam,4,11156.0,0.0
ORD10994,2024-01-10,CUS0452,Wireless Earbuds,Electronics,East,Kolkata,2,8730.5,0.05
ORD10995,2024-01-24,CUS0396,Wireless Earbuds,Electronics,North,Delhi,4,24340.0,0.0
ORD10996,2024-01-14,CUS0443,Smartwatch,Electronics,South,Vijayawada,2,8626.0,0.05
ORD10997,2024-01-01,GST1099,Yoga Mat,Accessories,West,Pune,3,10938.0,0.0
ORD10998,2024-01-30,GST1099,Silk Saree,Apparel,North,Delhi,2,7266.0,0.0
ORD10999,2024-01-04,CUS0191,Cotton Kurta,Apparel,West,Pune,5,24885.25,0.05
ORD11000,2024-01-29,CUS0543,Office Chair,Home,South,Vijayawada,5,3205.0,0.0
ORD11001,2024-01-06,CUS0598,Yoga Mat,Accessories,North,Delhi,7,47510.4,0.2
ORD11002,2024-01-17,CUS0276,Wireless Earbuds,Electronics,South,Chennai,1,1181.0,0.0
ORD11003,2024-01-10,CUS0105,Denim Jacket,Apparel,North,Delhi,3,25119.0,0.0
ORD11004,2024-01-22,GST1100,Stainless Bottle,Home,West,Mumbai,2,1276.0,0.0
ORD11005,2024-01-13,CUS0646,Smartwatch,Electronics,South,Visakhapatnam,5,20371.5,0.1
ORD11006,2024-01-12,CUS0726,Yoga Mat,Accessories,South,Vijayawada,4,14261.4,0.05
ORD11007,2024-01-15,CUS0750,Silk Saree,Apparel,South,Vijayawada,7,35182.0,0.0
ORD11008,2024-01-31,CUS0182,Silk Saree,Apparel,South,Vijayawada,7,27181.0,0.0
ORD11009,2024-01-08,CUS0486,Office Chair,Home,South,Visakhapatnam,6,41380.2,0.1
ORD11010,2024-01-07,CUS0121,Smartwatch,Electronics,South,Bengaluru,2,824.5,0.15
ORD11011,2024-01-03,CUS0569,Yoga Mat,Accessories,West,Mumbai,1,8382.0,0.0
ORD11012,2024-01-23,CUS0333,Office Chair,Home,South,Visakhapatnam,7,41776.0,0.0
ORD11013,2024-01-22,CUS0571,Smartwatch,Electronics,East,Kolkata,7,46865.0,0.0
ORD11014,2024-01-19,CUS0549,Silk Saree,Apparel,South,Chennai,2,2978.0,0.0
ORD11015,2024-01-01,CUS0795,Silk Saree,Apparel,South,Bengaluru,1,792.9,0.1
ORD11016,2024-01-25,CUS0391,Leather Wallet,Accessories,West,Pune,5,14340.0,0.2
ORD11017,2024-01-26,CUS0274,Denim Jacket,Apparel,East,Kolkata,5,11916.0,0.2
ORD11018,2024-01-30,CUS0422,Office Chair,Home,West,Pune,7,42405.3,0.1
ORD11019,2024-01-29,CUS0131,Leather Wallet,Accessories,West,Mumbai,5,38280.0,0.0
ORD11020,2024-01-09,CUS0090,Notebook Set,Accessories,North,Delhi,6,18398.4,0.2
ORD11021,2024-01-23,CUS0416,Wireless Earbuds,Electronics,West,Pune,6,39672.0,0.0
ORD11022,2024-01-13,CUS0661,Silk Saree,Apparel,South,Vijayawada,1,835.0,0.0
ORD11023,2024-01-19,CUS0427,Leather Wallet,Accessories,North,Delhi,2,12158.1,0.05
ORD11024,2024-01-11,CUS0626,Yoga Mat,Accessories,South,Visakhapatnam,6,6954.0,0.0
ORD11025,2024-01-21,CUS0143,Wireless Earbuds,Electronics,South,Visakhapatnam,2,10427.4,0.1
ORD11026,2024-01-30,CUS0360,Stainless Bottle,Home,West,Pune,2,5542.4,0.2
ORD11027,2024-01-21,CUS0491,Denim Jacket,Apparel,East,Kolkata,6,20163.6,0.1
ORD11028,2024-01-29,CUS0279,Yoga Mat,Accessories,South,Hyderabad,2,4683.6,0.1
ORD11029,2024-01-29,CUS0012,Yoga Mat,Accessories,East,Kolkata,2,7272.0,0.0
ORD11030,2024-01-04,CUS0059,Wireless Earbuds,Electronics,West,Pune,1,7476.0,0.0
ORD11031,2024-01-30,CUS0743,Desk Lamp,Home,West,Mumbai,4,24991.2,0.1
ORD11032,2024-01-26,CUS0485,Smartwatch,Electronics,South,Chennai,5,14834.25,0.05
ORD11033,2024-01-14,CUS0212,Cotton Kurta,Apparel,West,Pune,6,13994.4,0.15
ORD11034,2024-01-19,CUS0208,Silk Saree,Apparel,East,Kolkata,7,31493.0,0.0
ORD11035,2024-01-20,CUS0032,Coffee Beans,Grocery,South,Visakhapatnam,5,29655.0,0.0
ORD11036,2024-01-25,CUS0756,Desk Lamp,Home,South,Bengaluru,6,11016.0,0.0
ORD11037,2024-01-25,CUS0087,Silk Saree,Apparel,South,Hyderabad,2,11909.2,0.05
ORD11038,2024-01-04,CUS0608,Cotton Kurta,Apparel,South,Chennai,3,21818.7,0.1
ORD11039,2024-01-01,CUS0193,Smartwatch,Electronics,West,Mumbai,3,17359.2,0.2
ORD11040,2024-01-08,CUS0269,Coffee Beans,Grocery,West,Mumbai,1,4818.0,0.0
ORD11041,2024-01-17,CUS0220,Smartwatch,Electronics,East,Kolkata,7,19664.05,0.05
ORD11042,2024-01-27,CUS0660,Coffee Beans,Grocery,South,Visakhapatnam,2,5972.0,0.0
ORD11043,2024-01-21,CUS0027,Desk Lamp,Home,South,Bengaluru,4,25584.0,0.0
ORD11044,2024-01-05,CUS0282,Leather Wallet,Accessories,South,Chennai,3,12171.0,0.0
ORD11045,2024-01-23,CUS0224,Leather Wallet,Accessories,South,Vijayawada,1,1156.15,0.05
ORD11046,2024-01-15,CUS0219,Cotton Kurta,Apparel,South,Chennai,7,39048.8,0.05
ORD11047,2024-01-12,CUS0155,Cotton Kurta,Apparel,South,Bengaluru,2,2950.0,0.0
ORD11048,2024-01-24,CUS0730,Coffee Beans,Grocery,West,Mumbai,1,7973.35,0.05
ORD11049,2024-01-10,CUS0303,Coffee Beans,Grocery,South,Hyderabad,3,10127.7,0.1
ORD11050,2024-01-20,CUS0335,Silk Saree,Apparel,South,Chennai,2,6274.0,0.0
ORD11051,2024-01-06,CUS0309,Stainless Bottle,Home,South,Visakhapatnam,7,5600.0,0.0
ORD11052,2024-01-12,CUS0785,Coffee Beans,Grocery,South,Chennai,2,3088.8,0.1
ORD11053,2024-01-18,CUS0272,Coffee Beans,Grocery,South,Hyderabad,3,21797.1,0.1
ORD11054,2024-01-20,CUS0274,Wireless Earbuds,Electronics,East,Kolkata,2,8508.6,0.1
ORD11055,2024-01-29,CUS0263,Leather Wallet,Accessories,South,Visakhapatnam,1,7700.0,0.0
ORD11056,2024-01-10,CUS0262,Stainless Bottle,Home,South,Vijayawada,1,7733.0,0.05
ORD11057,2024-01-28,CUS0072,Coffee Beans,Grocery,South,Vijayawada,4,2543.2,0.15
ORD11058,2024-01-26,CUS0484,Silk Saree,Apparel,North,Delhi,2,6906.0,0.0
ORD11059,2024-01-12,CUS0021,Stainless Bottle,Home,South,Chennai,1,7182.0,0.0
ORD11060,2024-01-05,CUS0181,Cotton Kurta,Apparel,East,Kolkata,3,10533.6,0.2
ORD11061,2024-01-08,CUS0162,Smartwatch,Electronics,West,Mumbai,2,8994.0,0.0
ORD11062,2024-01-21,CUS0234,Cotton Kurta,Apparel,West,Pune,3,13489.2,0.1
ORD11063,2024-01-25,CUS0606,Desk Lamp,Home,South,Chennai,7,36116.5,0.15
ORD11064,2024-01-19,GST1106,Leather Wallet,Accessories,South,Bengaluru,3,24000.0,0.0
ORD11065,2024-01-23,CUS0793,Stainless Bottle,Home,West,Pune,5,34101.0,0.1
ORD11066,2024-01-04,CUS0281,Wireless Earbuds,Electronics,South,Visakhapatnam,6,31030.8,0.05
ORD11067,2024-01-16,CUS0743,Desk Lamp,Home,West,Mumbai,1,4294.2,0.15
ORD11068,2024-01-28,CUS0036,Smartwatch,Electronics,South,Hyderabad,4,11192.8,0.15
ORD11069,2024-01-13,CUS0404,Yoga Mat,Accessories,East,Kolkata,4,4413.2,0.15
ORD11070,2024-01-28,CUS0640,Wireless Earbuds,Electronics,East,Kolkata,4,24512.0,0.0
ORD11071,2024-01-04,CUS0426,Silk Saree,Apparel,South,Vijayawada,2,667.8,0.1
ORD11072,2024-01-31,CUS0747,Office Chair,Home,South,Chennai,4,20536.0,0.15
ORD11073,2024-01-25,CUS0252,Leather Wallet,Accessories,South,Chennai,1,4179.05,0.05
ORD11074,2024-01-20,CUS0027,Desk Lamp,Home,South,Bengaluru,7,44947.35,0.05
ORD11075,2024-01-20,CUS0620,Denim Jacket,Apparel,South,Vijayawada,5,40430.0,0.0
ORD11076,2024-01-30,CUS0055,Cotton Kurta,Apparel,South,Chennai,1,4127.6,0.15
ORD11077,2024-01-12,GST1107,Coffee Beans,Grocery,North,Delhi,4,20064.0,0.0
ORD11078,2024-01-06,CUS0587,Leather Wallet,Accessories,West,Pune,7,30254.0,0.0
ORD11079,2024-01-29,CUS0676,Silk Saree,Apparel,West,Pune,6,17283.9,0.15
ORD11080,2024-01-04,CUS0384,Cotton Kurta,Apparel,South,Visakhapatnam,2,1825.8,0.15
ORD11081,2024-01-21,CUS0717,Silk Saree,Apparel,South,Chennai,7,3371.2,0.2
ORD11082,2024-01-09,CUS0136,Smartwatch,Electronics,South,Visakhapatnam,2,11859.8,0.05
ORD11083,2024-01-29,CUS0348,Leather Wallet,Accessories,East,Kolkata,2,15614.0,0.0
ORD11084,2024-01-31,CUS0098,Silk Saree,Apparel,West,Pune,2,1497.2,0.05
ORD11085,2024-01-15,CUS0614,Leather Wallet,Accessories,South,Bengaluru,7,21112.0,0.0
ORD11086,2024-01-17,CUS0572,Cotton Kurta,Apparel,South,Bengaluru,6,27060.6,0.15
ORD11087,2024-01-15,CUS0646,Yoga Mat,Accessories,South,Visakhapatnam,4,23153.4,0.05
ORD11088,2024-01-14,CUS0612,Wireless Earbuds,Electronics,South,Chennai,5,31710.0,0.0
ORD11089,2024-01-30,CUS0247,Coffee Beans,Grocery,West,Pune,2,12016.0,0.0
ORD11090,2024-01-09,CUS0055,Desk Lamp,Home,South,Chennai,1,1033.0,0.0
ORD11091,2024-01-30,CUS0744,Wireless Earbuds,Electronics,South,Visakhapatnam,6,12336.9,0.15
ORD11092,2024-01-21,GST1109,Denim Jacket,Apparel,West,Pune,7,26296.2,0.1
ORD11093,2024-01-30,CUS0076,Leather Wallet,Accessories,South,Chennai,1,869.0,0.0
ORD11094,2024-01-19,CUS0742,Smartwatch,Electronics,West,Pune,1,3146.0,0.0
ORD11095,2024-01-26,CUS0796,Smartwatch,Electronics,South,Visakhapatnam,4,13948.0,0.0
ORD11096,2024-01-16,CUS0357,Yoga Mat,Accessories,South,Vijayawada,1,8321.0,0.0
ORD11097,2024-01-15,CUS0617,Office Chair,Home,South,Visakhapatnam,6,14963.4,0.15
ORD11098,2024-01-08,CUS0030,Stainless Bottle,Home,South,Bengaluru,7,54968.9,0.05
ORD11099,2024-01-07,CUS0075,Desk Lamp,Home,West,Pune,2,12114.0,0.0
ORD11100,2024-01-02,GST1110,Cotton Kurta,Apparel,North,Delhi,3,16178.4,0.1
ORD11101,2024-01-12,CUS0525,Cotton Kurta,Apparel,South,Visakhapatnam,7,49217.0,0.0
